NM_001454	FOXJ1
NM_001455	FOXO3
NM_001456	FLNA
NM_001457	FLNB
NM_001458	FLNC
NM_001459	FLT3LG
NM_001460	FMO2
NM_001461	FMO5
NM_001462	FPR2
NM_001463	FRZB
NM_001464	ADAM2
NM_001465	FYB
NM_001466	FZD2
NM_001467	SLC37A4
NM_001469	XRCC6
NM_001470	GABBR1
NM_001472	GAGE2A
NM_001472	GAGE2C
NM_001472	GAGE2D
NM_001474	GAGE1
NM_001474	GAGE12J
NM_001475	n/a
NM_001476	n/a
NM_001477	GAGE12D
NM_001477	GAGE4
NM_001478	B4GALNT1
NM_001480	GALR1
NM_001481	GAS8
NM_001482	GATM
NM_001483	GBAS
NM_001485	GBX2
NM_001486	GCKR
NM_001487	BLOC1S1
NM_001487	BLOC1S1-RDH5
NM_001488	TADA2A
NM_001489	NR6A1
NM_001490	GCNT1
NM_001491	GCNT2
NM_001492	n/a
NM_001493	GDI1
NM_001494	GDI2
NM_001495	GFRA2
NM_001496	GFRA3
NM_001497	B4GALT1
NM_001498	GCLC
NM_001499	GLE1
NM_001500	GMDS
NM_001501	GNRH2
NM_001502	GP2
NM_001503	GPLD1
NM_001504	CXCR3
NM_001505	GPER
NM_001506	GPR32
NM_001507	MLNR
NM_001508	GPR39
NM_001509	GPX5
NM_001510	GRID2
NM_001511	CXCL1
NM_001512	GSTA4
NM_001514	GTF2B
NM_001515	GTF2H2
NM_001515	GTF2H2B
NM_001516	GTF2H3
NM_001517	GTF2H4
NM_001518	GTF2I
NM_001519	BRF1
NM_001520	GTF3C1
NM_001521	GTF3C2
NM_001522	GUCY2F
NM_001523	HAS1
NM_001524	HCRT
NM_001525	HCRTR1
NM_001526	HCRTR2
NM_001527	HDAC2
NM_001528	HGFAC
NM_001530	HIF1A
NM_001531	MR1
NM_001532	SLC29A2
NM_001535	PRMT2
NM_001536	PRMT1
NM_001537	HSBP1
NM_001538	HSF4
NM_001539	DNAJA1
NM_001540	HSPB1
NM_001541	HSPB2
NM_001542	IGSF3
NM_001543	NDST1
NM_001544	ICAM4
NM_001545	ICT1
NM_001546	ID4
NM_001547	IFIT2
NM_001548	IFIT1
NM_001549	IFIT3
NM_001550	IFRD1
NM_001551	IGBP1
NM_001552	IGFBP4
NM_001553	IGFBP7
NM_001554	CYR61
NM_001555	IGSF1
NM_001556	IKBKB
NM_001557	CXCR2
NM_001558	IL10RA
NM_001559	IL12RB2
NM_001560	IL13RA1
NM_001561	TNFRSF9
NM_001562	IL18
NM_001563	IMPG1
NM_001564	ING2
NM_001565	CXCL10
NM_001566	INPP4A
NM_001567	INPPL1
NM_001568	EIF3E
NM_001569	IRAK1
NM_001570	IRAK2
NM_001571	IRF3
NM_001572	IRF7
NM_001584	MPPED2
NM_001586	TEX28
NM_001587	OCRL
NM_001604	PAX6
NM_001605	AARS
NM_001606	ABCA2
NM_001607	ACAA1
NM_001608	ACADL
NM_001609	ACADSB
NM_001610	ACP2
NM_001611	ACP5
NM_001612	ACRV1
NM_001613	ACTA2
NM_001614	ACTG1
NM_001615	ACTG2
NM_001616	ACVR2A
NM_001617	ADD2
NM_001618	PARP1
NM_001619	ADRBK1
NM_001620	AHNAK
NM_001621	AHR
NM_001622	AHSG
NM_001623	AIF1
NM_001624	AIM1
NM_001625	AK2
NM_001626	AKT2
NM_001627	ALCAM
NM_001628	AKR1B1
NM_001629	ALOX5AP
NM_001631	ALPI
NM_001632	ALPP
NM_001633	AMBP
NM_001634	AMD1
NM_001635	AMPH
NM_001636	SLC25A6
NM_001637	AOAH
NM_001638	APOF
NM_001639	APCS
NM_001640	APEH
NM_001641	APEX1
NM_001642	APLP2
NM_001643	APOA2
NM_001644	APOBEC1
NM_001645	APOC1
NM_001646	APOC4-APOC2
NM_001647	APOD
NM_001648	KLK3
NM_001649	SHROOM2
NM_001650	AQP4
NM_001651	AQP5
NM_001652	AQP6
NM_001654	ARAF
NM_001655	ARCN1
NM_001656	TRIM23
NM_001657	AREG
NM_001658	ARF1
NM_001659	ARF3
NM_001660	ARF4
NM_001661	ARL4D
NM_001662	ARF5
NM_001663	ARF6
NM_001664	RHOA
NM_001665	RHOG
NM_001666	ARHGAP4
NM_001667	ARL2
NM_001668	ARNT
NM_001669	ARSD
NM_001670	ARVCF
NM_001671	ASGR1
NM_001672	ASIP
NM_001673	ASNS
NM_001674	ATF3
NM_001675	ATF4
NM_001676	ATP12A
NM_001677	ATP1B1
NM_001678	ATP1B2
NM_001679	ATP1B3
NM_001680	FXYD2
NM_001681	ATP2A2
NM_001682	ATP2B1
NM_001683	ATP2B2
NM_001684	ATP2B4
NM_001685	ATP5J
NM_001686	ATP5B
NM_001687	ATP5D
NM_001688	ATP5F1
NM_001689	ATP5G3
NM_001690	ATP6V1A
NM_001692	ATP6V1B1
NM_001693	ATP6V1B2
NM_001694	ATP6V0C
NM_001695	ATP6V1C1
NM_001696	ATP6V1E1
NM_001697	ATP5O
NM_001698	AUH
NM_001699	AXL
NM_001700	AZU1
NM_001701	BAAT
NM_001706	BCL6
NM_001707	BCL7B
NM_001708	OPN1SW
NM_001709	BDNF
NM_001710	C2
NM_001710	CFB
NM_001711	BGN
NM_001712	CEACAM1
NM_001713	BHMT
NM_001714	BICD1
NM_001715	BLK
NM_001716	CXCR5
NM_001717	BNC1
NM_001718	BMP6
NM_001719	BMP7
NM_001720	BMP8B
NM_001721	BMX
NM_001722	POLR3D
NM_001723	DST
NM_001724	BPGM
NM_001725	BPI
NM_001726	BRDT
NM_001727	BRS3
NM_001728	BSG
NM_001729	BTC
NM_001730	KLF5
NM_001731	BTG1
NM_001732	BTN1A1
NM_001733	C1R
NM_001734	C1S
NM_001735	C5
NM_001736	C5AR1
NM_001737	C9
NM_001738	CA1
NM_001739	CA5A
NM_001740	CALB2
NM_001741	CALCA
NM_001742	CALCR
NM_001743	CALM2
NM_001744	CAMK4
NM_001745	CAMLG
NM_001746	CANX
NM_001747	CAPG
NM_001748	CAPN2
NM_001749	CAPNS1
NM_001751	CARS
NM_001752	CAT
NM_001753	CAV1
NM_001754	RUNX1
NM_001755	CBFB
NM_001756	SERPINA6
NM_001757	CBR1
NM_001759	CCND2
NM_001760	CCND3
NM_001761	CCNF
NM_001762	CCT6A
NM_001763	CD1A
NM_001764	CD1B
NM_001765	CD1C
NM_001766	CD1D
NM_001767	CD2
NM_001768	CD8A
NM_001769	CD9
NM_001770	CD19
NM_001771	CD22
NM_001772	CD33
NM_001773	CD34
NM_001774	CD37
NM_001775	CD38
NM_001776	ENTPD1
NM_001777	CD47
NM_001778	CD48
NM_001779	CD58
NM_001780	CD63
NM_001781	CD69
NM_001782	CD72
NM_001783	CD79A
NM_001785	CDA
NM_001786	CDK1
NM_001787	n/a
NM_001789	CDC25A
NM_001790	CDC25C
NM_001791	CDC42
NM_001792	CDH2
NM_001793	CDH3
NM_001794	CDH4
NM_001795	CDH5
NM_001796	CDH8
NM_001797	CDH11
NM_001798	CDK2
NM_001799	CDK7
NM_001800	CDKN2D
NM_001801	CDO1
NM_001802	CDR2
NM_001803	CD52
NM_001804	CDX1
NM_001805	CEBPE
NM_001806	CEBPG
NM_001807	CEL
NM_001809	CENPA
NM_001810	CENPB
NM_001812	CENPC1
NM_001813	CENPE
NM_001814	CTSC
NM_001815	CEACAM3
NM_001816	CEACAM8
NM_001817	CEACAM4
NM_001818	AKR1C4
NM_001819	CHGB
NM_001821	CHML
NM_001822	CHN1
NM_001823	CKB
NM_001824	CKM
NM_001825	CKMT2
NM_001826	CKS1B
NM_001827	CKS2
NM_001828	CLC
NM_001829	CLCN3
NM_001830	CLCN4
NM_001831	CLU
NM_001832	CLPS
NM_001833	CLTA
NM_001834	CLTB
NM_001835	CLTCL1
NM_001836	CMA1
NM_001837	CCR3
NM_001838	CCR7
NM_001839	CNN3
NM_001841	CNR2
NM_001842	CNTFR
NM_001843	CNTN1
NM_001844	COL2A1
NM_001845	COL4A1
NM_001846	COL4A2
NM_001847	COL4A6
NM_001848	COL6A1
NM_001849	COL6A2
NM_001850	COL8A1
NM_001851	COL9A1
NM_001852	COL9A2
NM_001853	COL9A3
NM_001854	COL11A1
NM_001855	COL15A1
NM_001856	COL16A1
NM_001858	COL19A1
NM_001859	SLC31A1
NM_001860	SLC31A2
NM_001861	COX4I1
NM_001862	COX5B
NM_001863	COX6B1
NM_001864	COX7A1
NM_001865	COX7A2
NM_001866	COX7B
NM_001867	COX7C
NM_001868	CPA1
NM_001869	CPA2
NM_001870	CPA3
NM_001871	CPB1
NM_001872	CPB2
NM_001873	CPE
NM_001874	CPM
NM_001875	CPS1
NM_001876	CPT1A
NM_001877	CR2
NM_001878	CRABP2
NM_001879	MASP1
NM_001880	ATF2
NM_001881	CREM
NM_001882	CRHBP
NM_001883	CRHR2
NM_001884	HAPLN1
NM_001885	CRYAB
NM_001886	CRYBA4
NM_001887	CRYBB1
NM_001888	CRYM
NM_001889	CRYZ
NM_001890	CSN1S1
NM_001891	CSN2
NM_001892	CSNK1A1
NM_001893	CSNK1D
NM_001894	CSNK1E
NM_001895	CSNK2A1
NM_001896	CSNK2A2
NM_001897	CSPG4
NM_001898	CST1
NM_001899	CST4
NM_001900	CST5
NM_001901	CTGF
NM_001902	CTH
NM_001903	CTNNA1
NM_001904	CTNNB1
NM_001905	CTPS1
NM_001906	CTRB1
NM_001907	CTRL
NM_001908	CTSB
NM_001909	CTSD
NM_001910	CTSE
NM_001911	CTSG
NM_001912	CTSL1
NM_001913	CUX1
NM_001914	CYB5A
NM_001915	CYB561
NM_001916	CYC1
NM_001917	DAO
NM_001918	DBT
NM_001919	ECI1
NM_001920	DCN
NM_001921	DCTD
NM_001922	DCT
NM_001923	DDB1
NM_001924	GADD45A
NM_001925	DEFA4
NM_001926	DEFA6
NM_001927	DES
NM_001928	CFD
NM_001930	DHPS
NM_001931	DLAT
NM_001932	MPP3
NM_001933	DLST
NM_001934	DLX4
NM_001935	DPP4
NM_001936	DPP6
NM_001937	DPT
NM_001938	DR1
NM_001939	DRP2
NM_001940	ATN1
NM_001941	DSC3
NM_001942	DSG1
NM_001943	DSG2
NM_001944	DSG3
NM_001945	HBEGF
NM_001946	DUSP6
NM_001947	DUSP7
NM_001948	DUT
NM_001949	E2F3
NM_001950	E2F4
NM_001951	E2F5
NM_001953	TYMP
NM_001954	DDR1
NM_001955	EDN1
NM_001956	EDN2
NM_001957	EDNRA
NM_001958	EEF1A2
NM_001959	EEF1B2
NM_001960	EEF1D
NM_001961	EEF2
NM_001962	EFNA5
NM_001963	EGF
NM_001964	EGR1
NM_001965	EGR4
NM_001966	EHHADH
NM_001967	EIF4A2
NM_001968	EIF4E
NM_001969	EIF5
NM_001970	EIF5A
NM_001971	CELA1
NM_001972	ELANE
NM_001973	ELK4
NM_001975	ENO2
NM_001976	ENO3
NM_001977	ENPEP
NM_001978	DMTN
NM_001979	EPHX2
NM_001980	STX2
NM_001981	EPS15
NM_001982	ERBB3
NM_001983	ERCC1
NM_001984	ESD
NM_001985	ETFB
NM_001986	ETV4
NM_001987	ETV6
NM_001988	EVPL
NM_001989	EVX1
NM_001990	EYA3
NM_001991	EZH1
NM_001992	F2R
NM_001993	F3
NM_001994	F13B
NM_001995	ACSL1
NM_001996	FBLN1
NM_001997	FAU
NM_001998	FBLN2
NM_001999	FBN2
NM_002000	FCAR
NM_002001	FCER1A
NM_002002	FCER2
NM_002003	FCN1
NM_002004	FDPS
NM_002005	FES
NM_002006	FGF2
NM_002007	FGF4
NM_002009	FGF7
NM_002010	FGF9
NM_002011	FGFR4
NM_002012	FHIT
NM_002013	FKBP3
NM_002014	FKBP4
NM_002015	FOXO1
NM_002017	FLI1
NM_002018	FLII
NM_002019	FLT1
NM_002020	FLT4
NM_002021	FMO1
NM_002022	FMO4
NM_002023	FMOD
NM_002024	FMR1
NM_002025	AFF2
NM_002026	FN1
NM_002027	FNTA
NM_002028	FNTB
NM_002029	FPR1
NM_002030	FPR3
NM_002031	FRK
NM_002032	FTH1
NM_002033	FUT4
NM_002034	FUT5
NM_002035	KDSR
NM_002037	FYN
NM_002038	IFI6
NM_002039	GAB1
NM_002040	GABPA
NM_002041	GABPB1
NM_002042	GABRR1
NM_002043	GABRR2
NM_002044	GALK2
NM_002045	GAP43
NM_002046	GAPDH
NM_002047	GARS
NM_002048	GAS1
NM_002049	GATA1
NM_002051	GATA3
NM_002052	GATA4
NM_002053	GBP1
NM_002054	GCG
NM_002055	GFAP
NM_002056	GFPT1
NM_002059	GH2
NM_002060	GJA4
NM_002061	GCLM
NM_002062	GLP1R
NM_002063	GLRA2
NM_002064	GLRX
NM_002065	GLUL
NM_002066	GML
NM_002067	GNA11
NM_002068	GNA15
NM_002069	GNAI1
NM_002070	GNAI2
NM_002072	GNAQ
NM_002073	GNAZ
NM_002074	GNB1
NM_002075	GNB3
NM_002076	GNS
NM_002077	GOLGA1
NM_002078	GOLGA4
NM_002079	GOT1
NM_002080	GOT2
NM_002081	GPC1
NM_002082	GRK6
NM_002083	GPX2
NM_002084	GPX3
NM_002085	GPX4
NM_002086	GRB2
NM_002087	GRN
NM_002088	GRIK5
NM_002089	CXCL2
NM_002090	CXCL3
NM_002091	GRP
NM_002092	GRSF1
NM_002093	GSK3B
NM_002094	GSPT1
NM_002095	GTF2E2
NM_002096	GTF2F1
NM_002097	GTF3A
NM_002098	GUCA1B
NM_002099	GYPA
NM_002100	GYPB
NM_002101	GYPC
NM_002102	GYPE
NM_002103	GYS1
NM_002104	GZMK
NM_002105	H2AFX
NM_002106	H2AFZ
NM_002107	n/a
NM_002108	HAL
NM_002109	HARS
NM_002110	n/a
NM_002111	HTT
NM_002112	HDC
NM_002113	CFHR1
NM_002114	HIVEP1
NM_002115	HK3
NM_002116	HLA-A
NM_002117	HLA-C
NM_002118	HLA-DMB
NM_002119	HLA-DOA
NM_002120	HLA-DOB
NM_002121	HLA-DPB1
NM_002122	HLA-DQA1
NM_002123	HLA-DQB1
NM_002124	HLA-DRB1
NM_002125	HLA-DRB5
NM_002126	HLF
NM_002127	HLA-G
NM_002128	HMGB1
NM_002129	HMGB2
NM_002130	HMGCS1
NM_002131	HMGA1
NM_002133	HMOX1
NM_002134	HMOX2
NM_002135	NR4A1
NM_002136	HNRNPA1
NM_002137	HNRNPA2B1
NM_002138	HNRNPD
NM_002139	RBMX
NM_002140	HNRNPK
NM_002141	HOXA4
NM_002143	HPCA
NM_002144	HOXB1
NM_002145	HOXB2
NM_002146	HOXB3
NM_002147	HOXB5
NM_002148	HOXD10
NM_002149	HPCAL1
NM_002150	HPD
NM_002151	HPN
NM_002152	HRC
NM_002153	HSD17B2
NM_002154	HSPA4
NM_002155	HSPA6
NM_002156	HSPD1
NM_002157	HSPE1
NM_002158	FOXN2
NM_002159	HTN1
NM_002160	TNC
NM_002161	IARS
NM_002162	ICAM3
NM_002163	IRF8
NM_002164	IDO1
NM_002165	ID1
NM_002166	ID2
NM_002167	ID3
NM_002168	IDH2
NM_002169	IFNA5
NM_002170	IFNA8
NM_002171	IFNA10
NM_002173	IFNA16
NM_002175	IFNA21
NM_002176	IFNB1
NM_002177	IFNW1
NM_002178	IGFBP6
NM_002180	IGHMBP2
NM_002181	IHH
NM_002182	IL1RAP
NM_002183	IL3RA
NM_002184	IL6ST
NM_002185	IL7R
NM_002186	IL9R
NM_002187	IL12B
NM_002188	IL13
NM_002189	IL15RA
NM_002190	IL17A
NM_002191	INHA
NM_002192	INHBA
NM_002193	INHBB
NM_002194	INPP1
NM_002195	INSL4
NM_002196	INSM1
NM_002197	ACO1
NM_002198	IRF1
NM_002199	IRF2
NM_002201	ISG20
NM_002202	ISL1
NM_002203	ITGA2
NM_002204	ITGA3
NM_002205	ITGA5
NM_002206	ITGA7
NM_002207	ITGA9
NM_002208	ITGAE
NM_002209	ITGAL
NM_002210	ITGAV
NM_002211	ITGB1
NM_002212	EIF6
NM_002213	ITGB5
NM_002214	ITGB8
NM_002215	ITIH1
NM_002216	ITIH2
NM_002217	ITIH3
NM_002218	ITIH4
NM_002220	ITPKA
NM_002221	ITPKB
NM_002222	ITPR1
NM_002224	ITPR3
NM_002225	IVD
NM_002226	JAG2
NM_002227	JAK1
NM_002228	JUN
NM_002229	JUNB
NM_002230	JUP
NM_002231	CD82
NM_002232	KCNA3
NM_002233	KCNA4
NM_002234	KCNA5
NM_002235	KCNA6
NM_002236	KCNF1
NM_002237	KCNG1
NM_002238	KCNH1
NM_002239	KCNJ3
NM_002240	KCNJ6
NM_002241	KCNJ10
NM_002242	KCNJ13
NM_002243	KCNJ15
NM_002245	KCNK1
NM_002246	KCNK3
NM_002247	KCNMA1
NM_002248	KCNN1
NM_002249	KCNN3
NM_002250	KCNN4
NM_002251	KCNS1
NM_002252	KCNS3
NM_002253	KDR
NM_002254	KIF3C
NM_002255	KIR2DL4
NM_002256	KISS1
NM_002257	KLK1
NM_002258	KLRB1
NM_002259	KLRC1
NM_002260	KLRC2
NM_002261	KLRC3
NM_002262	KLRD1
NM_002263	KIFC1
NM_002264	KPNA1
NM_002265	KPNB1
NM_002266	KPNA2
NM_002267	KPNA3
NM_002268	KPNA4
NM_002269	KPNA5
NM_002270	TNPO1
NM_002271	IPO5
NM_002272	KRT4
NM_002273	KRT8
NM_002274	KRT13
NM_002275	KRT15
NM_002276	KRT19
NM_002277	KRT31
NM_002278	KRT32
NM_002279	KRT33B
NM_002280	KRT35
NM_002281	KRT81
NM_002282	KRT83
NM_002283	KRT85
NM_002284	KRT86
NM_002285	AFF3
NM_002286	LAG3
NM_002287	LAIR1
NM_002288	LAIR2
NM_002289	LALBA
NM_002290	LAMA4
NM_002291	LAMB1
NM_002292	LAMB2
NM_002293	LAMC1
NM_002294	LAMP2
NM_002295	RPSA
NM_002295	RPSAP58
NM_002296	LBR
NM_002297	LCN1
NM_002298	LCP1
NM_002299	LCT
NM_002300	LDHB
NM_002301	LDHC
NM_002302	LECT2
NM_002303	LEPR
NM_002304	LFNG
NM_002305	LGALS1
NM_002306	LGALS3
NM_002307	LGALS7
NM_002308	LGALS9
NM_002309	LIF
NM_002310	LIFR
NM_002311	LIG3
NM_002312	LIG4
NM_002313	ABLIM1
NM_002314	LIMK1
NM_002315	LMO1
NM_002316	LMX1B
NM_002317	LOX
NM_002318	LOXL2
NM_002319	LRCH4
NM_002332	LRP1
NM_002333	LRP3
NM_002334	LRP4
NM_002335	LRP5
NM_002336	LRP6
NM_002337	LRPAP1
NM_002338	LSAMP
NM_002339	LSP1
NM_002340	LSS
NM_002341	LTB
NM_002342	LTBR
NM_002343	LTF
NM_002344	LTK
NM_002345	LUM
NM_002346	LY6E
NM_002347	LY6H
NM_002348	LY9
NM_002349	LY75
NM_002350	LYN
NM_002351	SH2D1A
NM_002353	TACSTD2
NM_002354	EPCAM
NM_002355	M6PR
NM_002356	MARCKS
NM_002357	MXD1
NM_002358	MAD2L1
NM_002359	MAFG
NM_002360	MAFK
NM_002361	MAG
NM_002362	MAGEA4
NM_002363	MAGEB1
NM_002364	MAGEB2
NM_002365	MAGEB3
NM_002367	MAGEB4
NM_002370	MAGOH
NM_002371	MAL
NM_002372	MAN2A1
NM_002373	MAP1A
NM_002374	MAP2
NM_002375	MAP4
NM_002376	MARK3
NM_002377	MAS1
NM_002378	MATK
NM_002379	MATN1
NM_002380	MATN2
NM_002381	MATN3
NM_002382	MAX
NM_002383	MAZ
NM_002384	MBD1
NM_002385	MBP
NM_002386	MC1R
NM_002387	MCC
NM_002388	MCM3
NM_002389	CD46
NM_002390	ADAM11
NM_002391	MDK
NM_002392	MDM2
NM_002393	MDM4
NM_002394	SLC3A2
NM_002395	ME1
NM_002396	ME2
NM_002397	MEF2C
NM_002398	MEIS1
NM_002399	MEIS2
NM_002401	MAP3K3
NM_002402	MEST
NM_002403	MFAP2
NM_002404	MFAP4
NM_002405	MFNG
NM_002406	MGAT1
NM_002407	SCGB2A1
NM_002408	MGAT2
NM_002409	MGAT3
NM_002410	MGAT5
NM_002411	SCGB2A2
NM_002412	MGMT
NM_002413	MGST2
NM_002414	CD99
NM_002415	MIF
NM_002416	CXCL9
NM_002417	MKI67
NM_002418	MLN
NM_002419	MAP3K11
NM_002420	TRPM1
NM_002421	MMP1
NM_002422	MMP3
NM_002423	MMP7
NM_002424	MMP8
NM_002425	MMP10
NM_002426	MMP12
NM_002427	MMP13
NM_002428	MMP15
NM_002429	MMP19
NM_002430	MN1
NM_002431	MNAT1
NM_002432	MNDA
NM_002433	MOG
NM_002434	MPG
NM_002435	MPI
NM_002436	MPP1
NM_002437	MPV17
NM_002438	MRC1
NM_002439	MSH3
NM_002440	MSH4
NM_002441	MSH5-SAPCD1
NM_002442	MSI1
NM_002443	MSMB
NM_002444	MSN
NM_002445	MSR1
NM_002446	MAP3K10
NM_002447	MST1R
NM_002448	MSX1
NM_002449	MSX2
NM_002451	MTAP
NM_002452	NUDT1
NM_002453	MTIF2
NM_002454	MTRR
NM_002455	MTX1
NM_002456	MUC1
NM_002457	MUC2
NM_002458	MUC5B
NM_002460	IRF4
NM_002461	MVD
NM_002462	MX1
NM_002463	MX2
NM_002465	MYBPC1
NM_002466	MYBL2
NM_002467	MYC
NM_002468	MYD88
NM_002469	MYF6
NM_002470	MYH3
NM_002471	MYH6
NM_002472	MYH8
NM_002473	MYH9
NM_002474	MYH11
NM_002475	MYL6B
NM_002476	MYL4
NM_002477	MYL5
NM_002478	MYOD1
NM_002479	MYOG
NM_002480	PPP1R12A
NM_002481	PPP1R12B
NM_002482	NASP
NM_002483	CEACAM6
NM_002484	NUBP1
NM_002485	NBN
NM_002486	NCBP1
NM_002487	NDN
NM_002488	NDUFA2
NM_002489	NDUFA4
NM_002490	NDUFA6
NM_002491	NDUFB3
NM_002492	NDUFB5
NM_002493	NDUFB6
NM_002494	NDUFC1
NM_002495	NDUFS4
NM_002496	NDUFS8
NM_002497	NEK2
NM_002498	n/a
NM_002499	NEO1
NM_002500	NEUROD1
NM_002501	NFIX
NM_002502	NFKB2
NM_002503	NFKBIB
NM_002504	NFX1
NM_002505	NFYA
NM_002506	NGF
NM_002507	NGFR
NM_002508	NID1
NM_002509	NKX2-2
NM_002510	GPNMB
NM_002511	NMBR
NM_002512	NME1-NME2
NM_002512	NME2
NM_002513	NME3
NM_002514	NOV
NM_002515	NOVA1
NM_002516	NOVA2
NM_002517	NPAS1
NM_002518	NPAS2
NM_002519	NPAT
NM_002520	NPM1
NM_002521	NPPB
NM_002522	NPTX1
NM_002523	NPTX2
NM_002524	NRAS
NM_002525	NRD1
NM_002526	NT5E
NM_002527	NTF3
NM_002528	NTHL1
NM_002529	NTRK1
NM_002530	NTRK3
NM_002531	NTSR1
NM_002532	NUP88
NM_002533	NVL
NM_002534	OAS1
NM_002535	OAS2
NM_002536	TBC1D25
NM_002537	OAZ2
NM_002538	OCLN
NM_002539	ODC1
NM_002540	ODF2
NM_002541	OGDH
NM_002542	OGG1
NM_002543	OLR1
NM_002544	OMG
NM_002545	OPCML
NM_002546	TNFRSF11B
NM_002547	OPHN1
NM_002548	OR1D2
NM_002550	OR3A1
NM_002551	OR3A2
NM_002552	ORC4
NM_002553	ORC5
NM_002555	SLC22A18
NM_002556	OSBP
NM_002557	OVGP1
NM_002558	P2RX1
NM_002559	P2RX3
NM_002560	P2RX4
NM_002561	P2RX5
NM_002561	P2RX5-TAX1BP3
NM_002562	P2RX7
NM_002563	P2RY1
NM_002564	P2RY2
NM_002565	P2RY4
NM_002566	P2RY11
NM_002567	PEBP1
NM_002568	PABPC1
NM_002569	FURIN
NM_002570	PCSK6
NM_002571	PAEP
NM_002572	PAFAH1B2
NM_002573	PAFAH1B3
NM_002574	PRDX1
NM_002575	SERPINB2
NM_002576	PAK1
NM_002577	PAK2
NM_002578	PAK3
NM_002579	PALM
NM_002580	REG3A
NM_002581	PAPPA
NM_002582	PARN
NM_002583	PAWR
NM_002584	PAX7
NM_002585	PBX1
NM_002586	PBX2
NM_002587	PCDH1
NM_002588	PCDHGC3
NM_002589	PCDH7
NM_002590	PCDH8
NM_002591	PCK1
NM_002592	PCNA
NM_002593	PCOLCE
NM_002594	PCSK2
NM_002595	CDK17
NM_002596	CDK18
NM_002597	PDC
NM_002598	PDCD2
NM_002599	PDE2A
NM_002600	PDE4B
NM_002601	PDE6D
NM_002602	PDE6G
NM_002603	PDE7A
NM_002605	PDE8A
NM_002606	PDE9A
NM_002607	PDGFA
NM_002608	PDGFB
NM_002609	PDGFRB
NM_002610	PDK1
NM_002611	PDK2
NM_002612	PDK4
NM_002613	PDPK1
NM_002614	PDZK1
NM_002615	SERPINF1
NM_002616	PER1
NM_002617	PEX10
NM_002618	PEX13
NM_002619	PF4
NM_002620	PF4V1
NM_002621	CFP
NM_002622	PFDN1
NM_002623	PFDN4
NM_002624	PFDN5
NM_002625	PFKFB1
NM_002626	PFKL
NM_002627	PFKP
NM_002628	PFN2
NM_002629	PGAM1
NM_002630	PGC
NM_002631	PGD
NM_002632	PGF
NM_002633	PGM1
NM_002634	PHB
NM_002635	SLC25A3
NM_002636	PHF1
NM_002637	PHKA1
NM_002638	PI3
NM_002639	SERPINB5
NM_002640	SERPINB8
NM_002641	PIGA
NM_002642	PIGC
NM_002643	PIGF
NM_002644	PIGR
NM_002645	PIK3C2A
NM_002646	PIK3C2B
NM_002647	PIK3C3
NM_002648	PIM1
NM_002649	PIK3CG
NM_002651	PI4KB
NM_002652	PIP
NM_002653	PITX1
NM_002654	PKM
NM_002655	PLAG1
NM_002656	PLAGL1
NM_002657	PLAGL2
NM_002658	PLAU
NM_002659	PLAUR
NM_002660	PLCG1
NM_002661	PLCG2
NM_002662	PLD1
NM_002663	PLD2
NM_002664	PLEK
NM_002665	PLGLB2
NM_002666	PLIN1
NM_002667	PLN
NM_002668	PLP2
NM_002669	PLRG1
NM_002670	PLS1
NM_002673	PLXNB1
NM_002674	PMCH
NM_002675	PML
NM_002676	PMM1
NM_002677	PMP2
NM_002685	EXOSC10
NM_002686	PNMT
NM_002687	PNN
NM_002689	POLA2
NM_002690	POLB
NM_002691	POLD1
NM_002692	POLE2
NM_002693	POLG
NM_002695	POLR2E
NM_002696	POLR2G
NM_002697	POU2F1
NM_002698	POU2F2
NM_002699	POU3F1
NM_002700	POU4F3
NM_002701	POU5F1
NM_002702	POU6F1
NM_002703	PPAT
NM_002704	PPBP
NM_002705	PPL
NM_002706	PPM1B
NM_002708	PPP1CA
NM_002709	PPP1CB
NM_002710	PPP1CC
NM_002711	PPP1R3A
NM_002712	PPP1R7
NM_002713	PPP1R8
NM_002714	PPP1R10
NM_002715	PPP2CA
NM_002716	PPP2R1B
NM_002717	PPP2R2A
NM_002718	PPP2R3A
NM_002719	PPP2R5C
NM_002720	PPP4C
NM_002721	PPP6C
NM_002722	PPY
NM_002723	PRB4
NM_002725	PRELP
NM_002726	PREP
NM_002727	SRGN
NM_002728	PRG2
NM_002729	HHEX
NM_002730	PRKACA
NM_002731	PRKACB
NM_002732	PRKACG
NM_002733	PRKAG1
NM_002734	PRKAR1A
NM_002735	PRKAR1B
NM_002736	PRKAR2B
NM_002737	PRKCA
NM_002738	PRKCB
NM_002739	PRKCG
NM_002740	PRKCI
NM_002741	PKN1
NM_002742	PRKD1
NM_002743	PRKCSH
NM_002744	PRKCZ
NM_002745	MAPK1
NM_002746	MAPK3
NM_002747	MAPK4
NM_002748	MAPK6
NM_002749	MAPK7
NM_002750	MAPK8
NM_002751	MAPK11
NM_002752	MAPK9
NM_002753	MAPK10
NM_002754	MAPK13
NM_002755	MAP2K1
NM_002756	MAP2K3
NM_002757	MAP2K5
NM_002758	MAP2K6
NM_002759	EIF2AK2
NM_002761	PRM1
NM_002762	PRM2
NM_002763	PROX1
NM_002764	PRPS1
NM_002765	PRPS2
NM_002766	PRPSAP1
